Date,Value
2021-06-22,32545.26
2021-06-23,33652.28
2021-06-24,34649.32
2021-06-25,31597.75
2021-06-26,32269.38
2021-06-27,34699.5
2021-06-28,34487.11
2021-06-29,35907.93
2021-06-30,35037.23
2021-07-01,33564.21
2021-07-02,33811.56
2021-07-03,34688.3
2021-07-04,35289.21
2021-07-05,33704.21
2021-07-06,34244.09
2021-07-07,33882.47
2021-07-08,32898.79
2021-07-09,33826.43
2021-07-10,33517.6
2021-07-11,34258.53
2021-07-12,33105.0
2021-07-13,32728.0
2021-07-14,32823.55
2021-07-15,31848.65
2021-07-16,31388.17
2021-07-17,31529.68
2021-07-18,31776.65
2021-07-19,30829.29
2021-07-20,29786.58
2021-07-21,32138.45
2021-07-22,32300.88
2021-07-23,33684.17
2021-07-24,34301.78
2021-07-25,35428.28
2021-07-26,37291.24
2021-07-27,39475.41
2021-07-28,40036.32
2021-07-29,40037.51
2021-07-30,42234.89
2021-07-31,41490.13
2021-08-01,39839.0
2021-08-02,39165.55
2021-08-03,38177.07
2021-08-04,39741.12
2021-08-05,40894.67
2021-08-06,42856.59
2021-08-07,44612.94
2021-08-08,43858.42
2021-08-09,46292.89
2021-08-10,45609.7
2021-08-11,45539.85
2021-08-12,44444.45
2021-08-13,47860.58
2021-08-14,47119.73
2021-08-15,47028.3
2021-08-16,45930.51
2021-08-17,44694.35
2021-08-18,44721.13
2021-08-19,46764.3
2021-08-20,49356.0
2021-08-21,48884.34
2021-08-22,49301.86
2021-08-23,49561.37
2021-08-24,47731.33
2021-08-25,49011.75
2021-08-26,46856.29
2021-08-27,49100.49
2021-08-28,48935.36
2021-08-29,48808.72
2021-08-30,47003.44
2021-08-31,47156.09
2021-09-01,48853.49
2021-09-02,49274.79
2021-09-03,50025.04
2021-09-04,49943.16
2021-09-05,51809.28
2021-09-06,52708.2
2021-09-07,46866.82
2021-09-08,46091.94
2021-09-09,46392.81
2021-09-10,44857.38
2021-09-11,45176.66
2021-09-12,46035.0
2021-09-13,44974.34
2021-09-14,47103.18
2021-09-15,48150.94
2021-09-16,47760.64
2021-09-17,47305.18
2021-09-18,48326.74
2021-09-19,47245.25
2021-09-20,43035.99
2021-09-21,40596.54
2021-09-22,43589.53
2021-09-23,44903.5
2021-09-24,42848.5
2021-09-25,42722.19
2021-09-26,43204.73
2021-09-27,42189.81
2021-09-28,41049.0
2021-09-29,41542.9
2021-09-30,43834.43
2021-10-01,48171.86
2021-10-02,47685.8
2021-10-03,48235.93
2021-10-04,49242.14
2021-10-05,51501.19
2021-10-06,55345.79
2021-10-07,53787.6
2021-10-08,53957.21
2021-10-09,54976.92
2021-10-10,54714.95
2021-10-11,57485.2
2021-10-12,55995.49
2021-10-13,57374.55
2021-10-14,57371.58
2021-10-15,61657.35
2021-10-16,60870.26
2021-10-17,61538.97
2021-10-18,62034.65
2021-10-19,64241.61
2021-10-20,65990.31
2021-10-21,62219.44
2021-10-22,60702.68
2021-10-23,61338.76
2021-10-24,60910.16
2021-10-25,63101.43
2021-10-26,60328.22
2021-10-27,58465.9
2021-10-28,60592.76
2021-10-29,62301.59
2021-10-30,61932.3
2021-10-31,61359.44
2021-11-01,60922.85
2021-11-02,63260.0
2021-11-03,62930.72
2021-11-04,61457.25
2021-11-05,61031.91
2021-11-06,61542.44
2021-11-07,63300.0
2021-11-08,67559.0
2021-11-09,66945.72
2021-11-10,64921.43
2021-11-11,64821.33
2021-11-12,64158.41
2021-11-13,64417.52
2021-11-14,65509.87
2021-11-15,63606.09
2021-11-16,60142.31
2021-11-17,60373.65
2021-11-18,56917.66
2021-11-19,58128.55
2021-11-20,59768.54
2021-11-21,58678.47
2021-11-22,56294.11
2021-11-23,57579.99
2021-11-24,57185.06
2021-11-25,58990.14
2021-11-26,53789.35
2021-11-27,54774.66
2021-11-28,57338.55
2021-11-29,57845.12
2021-11-30,56974.12
2021-12-01,57251.59
2021-12-02,56547.96
2021-12-03,53743.69
2021-12-04,49234.97
2021-12-05,49463.22
2021-12-06,50555.0
2021-12-07,50627.32
2021-12-08,50543.3
2021-12-09,47593.12
2021-12-10,47142.42
2021-12-11,49400.54
2021-12-12,50124.38
2021-12-13,46725.02
2021-12-14,48389.96
2021-12-15,48876.84
2021-12-16,47663.42
2021-12-17,46210.92
2021-12-18,46881.87
2021-12-19,46704.67
2021-12-20,46915.0
2021-12-21,48929.86
2021-12-22,48618.99
2021-12-23,50850.0
2021-12-24,50841.48
2021-12-25,50442.22
2021-12-26,50791.21
2021-12-27,50718.11
2021-12-28,47543.3
2021-12-29,46483.36
2021-12-30,47150.71
2021-12-31,46214.37
2022-01-01,47777.42
2022-01-02,47350.22
2022-01-03,46439.89
2022-01-04,45820.0
2022-01-05,43435.8
2022-01-06,43097.6
2022-01-07,41535.66
2022-01-08,41690.77
2022-01-09,41875.81
2022-01-10,41845.42
2022-01-11,42736.0
2022-01-12,43933.5
2022-01-13,42571.94
2022-01-14,43102.35
2022-01-15,43102.01
2022-01-16,43107.7
2022-01-17,42255.07
2022-01-18,42377.4
2022-01-19,41683.21
2022-01-20,40736.05
2022-01-21,36495.46
2022-01-22,35091.11
2022-01-23,36293.62
2022-01-24,36724.99
2022-01-25,36975.91
2022-01-26,36829.32
2022-01-27,37208.36
2022-01-28,37748.36
2022-01-29,38192.65
2022-01-30,37941.82
2022-01-31,38491.92
2022-02-01,38733.04
2022-02-02,36923.5
2022-02-03,37320.11
2022-02-04,41579.57
2022-02-05,41427.72
2022-02-06,42420.24
2022-02-07,43869.04
2022-02-08,44091.56
2022-02-09,44426.84
2022-02-10,43524.6
2022-02-11,42406.19
2022-02-12,42241.11
2022-02-13,42077.74
2022-02-14,42540.3
2022-02-15,44582.48
2022-02-16,43901.48
2022-02-17,40556.11
2022-02-18,39996.99
2022-02-19,40109.02
2022-02-20,38373.9
2022-02-21,37076.6
2022-02-22,38269.94
2022-02-23,37274.18
2022-02-24,38376.88
2022-02-25,39231.64
2022-02-26,39146.66
2022-02-27,37712.68
2022-02-28,43178.98
2022-03-01,44443.96
2022-03-02,43936.72
2022-03-03,42476.26
2022-03-04,39175.56
2022-03-05,39416.79
2022-03-06,38438.89
2022-03-07,38016.47
2022-03-08,38753.65
2022-03-09,41960.02
2022-03-10,39444.45
2022-03-11,38729.79
2022-03-12,38822.02
2022-03-13,37790.54
2022-03-14,39665.71
2022-03-15,39302.7
2022-03-16,41142.76
2022-03-17,40963.22
2022-03-18,41794.37
2022-03-19,42235.31
2022-03-20,41242.14
2022-03-21,41043.14
2022-03-22,42393.41
2022-03-23,42925.41
2022-03-24,44025.99
2022-03-25,44320.6
2022-03-26,44535.65
2022-03-27,46864.39
2022-03-28,47152.38
2022-03-29,47459.03
2022-03-30,47068.08
2022-03-31,45517.27
2022-04-01,46307.81
2022-04-02,45820.28
2022-04-03,46401.57
2022-04-04,46598.2
2022-04-05,45502.73
2022-04-06,43191.59
2022-04-07,43454.53
2022-04-08,42290.11
2022-04-09,42767.89
2022-04-10,42133.85
2022-04-11,39524.86
2022-04-12,40097.46
2022-04-13,41147.74
2022-04-14,39961.53
2022-04-15,40563.18
2022-04-16,40395.67
2022-04-17,39691.27
2022-04-18,40814.6
2022-04-19,41505.77
2022-04-20,41375.85
2022-04-21,40470.76
2022-04-22,39726.03
2022-04-23,39421.59
2022-04-24,39467.4
2022-04-25,40441.11
2022-04-26,38137.67
2022-04-27,39256.05
2022-04-28,39754.2
2022-04-29,38593.42
2022-04-30,37639.8
2022-05-01,38488.34
2022-05-02,38521.01
2022-05-03,37729.95
2022-05-04,39685.23
2022-05-05,36533.93
2022-05-06,36019.22
2022-05-07,35463.46
2022-05-08,34025.5
2022-05-09,30082.0
2022-05-10,30999.97
2022-05-11,29000.0
2022-05-12,28896.19
2022-05-13,29238.81
2022-05-14,30033.96
2022-05-15,31295.03
2022-05-16,29832.45
2022-05-17,30425.36
2022-05-18,28681.26
2022-05-19,30290.33
2022-05-20,29176.7
2022-05-21,29421.05
2022-05-22,30264.66
2022-05-23,29081.76
2022-05-24,29632.15
2022-05-25,29510.15
2022-05-26,29183.06
2022-05-27,28589.48
2022-05-28,29010.82
2022-05-29,29448.94
2022-05-30,31731.22
2022-05-31,31762.76
2022-06-01,29787.4
2022-06-02,30437.18
2022-06-03,29669.39
2022-06-04,29853.51
2022-06-05,29888.98
2022-06-06,31351.21
2022-06-07,31115.82
2022-06-08,30185.58
2022-06-09,30089.03
2022-06-10,29065.66
2022-06-11,28390.94
2022-06-12,26585.1
2022-06-13,22450.43
2022-06-14,22097.3
2022-06-15,22555.27
2022-06-16,20382.88
2022-06-17,20440.7
2022-06-18,18956.8
2022-06-19,20552.82
2022-06-20,20555.44
2022-06-21,20712.29
2022-06-22,19963.68
2022-06-23,21093.42
2022-06-24,21215.42
2022-06-25,21486.8
2022-06-26,21028.69
2022-06-27,20699.72
2022-06-28,20261.34
2022-06-29,20093.18
2022-06-30,19924.89
2022-07-01,19239.47
2022-07-02,19228.25
2022-07-03,19294.46
2022-07-04,20209.53
2022-07-05,20168.63
2022-07-06,20547.45
2022-07-07,21643.56
2022-07-08,21584.14
2022-07-09,21588.35
2022-07-10,20856.08
2022-07-11,19949.71
2022-07-12,19321.14
2022-07-13,20232.35
2022-07-14,20577.23
2022-07-15,20835.39
2022-07-16,21195.49
2022-07-17,20801.85
2022-07-18,22435.04
2022-07-19,23405.02
2022-07-20,23208.53
2022-07-21,23163.34
2022-07-22,22682.26
2022-07-23,22468.69
2022-07-24,22595.81
2022-07-25,21306.56
2022-07-26,21259.78
2022-07-27,22969.04
2022-07-28,23853.11
2022-07-29,23785.31
2022-07-30,23644.58
2022-07-31,23322.53
2022-08-01,23282.92
2022-08-02,23001.52
2022-08-03,22835.88
2022-08-04,22615.24
2022-08-05,23326.4
2022-08-06,22956.61
2022-08-07,23187.62
2022-08-08,23821.68
2022-08-09,23164.78
2022-08-10,23964.0
2022-08-11,23959.0
2022-08-12,24407.0
2022-08-13,24456.0
2022-08-14,24320.0
2022-08-15,24110.0
2022-08-16,23867.0
2022-08-17,23340.0
2022-08-18,23201.0
2022-08-19,20841.0
2022-08-20,21146.0
2022-08-21,21514.0
2022-08-22,21411.0
2022-08-23,21520.0
2022-08-24,21372.0
2022-08-25,21571.0
2022-08-26,20250.0
2022-08-27,20045.0
2022-08-28,19557.0
2022-08-29,20302.0
2022-08-30,19819.0
2022-08-31,20059.0
2022-09-01,20128.0
2022-09-02,19959.0
2022-09-03,19840.0
2022-09-04,20007.0
2022-09-05,19794.0
2022-09-06,18789.0
2022-09-07,19276.0
2022-09-08,19322.0
2022-09-09,21371.0
2022-09-10,21672.0
2022-09-11,21835.0
2022-09-12,22401.0
2022-09-13,20177.0
2022-09-14,20233.0
2022-09-15,19691.0
2022-09-16,19802.0
2022-09-17,20114.0
2022-09-18,19419.0
2022-09-19,19538.0
2022-09-20,18878.0
2022-09-21,18466.0
2022-09-22,19403.0
2022-09-23,19294.0
2022-09-24,18921.0
2022-09-25,18810.0
2022-09-26,19226.0
2022-09-27,19075.0
2022-09-28,19413.0
2022-09-29,19592.0
2022-09-30,19425.0
2022-10-01,19312.0
2022-10-02,19051.0
2022-10-03,19636.0
2022-10-04,20343.0
2022-10-05,20162.0
2022-10-06,19951.0
2022-10-07,19532.0
2022-10-08,19420.0
2022-10-09,19445.0
2022-10-10,19131.0
2022-10-11,19059.0
2022-10-12,19157.0
2022-10-13,19377.0
2022-10-14,19181.0
2022-10-15,19066.0
2022-10-16,19264.0
2022-10-17,19547.0
2022-10-18,19334.0
2022-10-19,19126.0
2022-10-20,19043.0
2022-10-21,19165.0
2022-10-22,19206.0
2022-10-23,19574.0
2022-10-24,19332.0
2022-10-25,20087.0
2022-10-26,20775.0
2022-10-27,20296.0
2022-10-28,20599.0
2022-10-29,20821.0
2022-10-30,20628.0
2022-10-31,20498.0
2022-11-01,20480.0
2022-11-02,20154.0
2022-11-03,20209.0
2022-11-04,21153.0
2022-11-05,21301.0
2022-11-06,20907.0
2022-11-07,20590.0
2022-11-08,18550.0
2022-11-09,15877.0
2022-11-10,17551.0
2022-11-11,17007.0
2022-11-12,16788.0
2022-11-13,16310.0
2022-11-14,16589.0
2022-11-15,16874.0
2022-11-16,16654.0
2022-11-17,16686.0
2022-11-18,16683.0
2022-11-19,16690.0
2022-11-20,16256.0
2022-11-21,15766.0
2022-11-22,16197.0
2022-11-23,16603.0
2022-11-24,16591.0
2022-11-25,16508.0
2022-11-26,16454.0
2022-11-27,16424.0
2022-11-28,16210.0
2022-11-29,16434.0
2022-11-30,17170.0
2022-12-01,16977.0
2022-12-02,17095.0
2022-12-03,16886.0
2022-12-04,17114.0
2022-12-05,16968.0
2022-12-06,17087.0
2022-12-07,16836.0
2022-12-08,17229.0
2022-12-09,17128.0
2022-12-10,17128.0
2022-12-11,17091.0
2022-12-12,17209.0
2022-12-13,17772.0
2022-12-14,17803.0
2022-12-15,17362.0
2022-12-16,16633.0
2022-12-17,16781.0
2022-12-18,16749.0
2022-12-19,16446.0
2022-12-20,16898.0
2022-12-21,16824.0
2022-12-22,16821.0
2022-12-23,16779.0
2022-12-24,16839.0
2022-12-25,16828.0
2022-12-26,16917.0
2022-12-27,16700.0
2022-12-28,16540.0
2022-12-29,16628.0
2022-12-30,16603.0
2022-12-31,16528.0
2023-01-01,16615.0
2023-01-02,16673.0
2023-01-03,16670.0
2023-01-04,16849.0
2023-01-05,16826.0
2023-01-06,16950.0
2023-01-07,16945.0
2023-01-08,17119.0
2023-01-09,17179.0
2023-01-10,17446.0
2023-01-11,17930.0
2023-01-12,18853.0
2023-01-13,19931.0
2023-01-14,20960.0
2023-01-15,20885.0
2023-01-16,21189.0
2023-01-17,21134.0
2023-01-18,20670.0
2023-01-19,21086.0
2023-01-20,22678.0
2023-01-21,22783.0
2023-01-22,22717.0
2023-01-23,22922.0
2023-01-24,22637.0
2023-01-25,23054.0
2023-01-26,23010.0
2023-01-27,23083.0
2023-01-28,23033.0
2023-01-29,23746.0
2023-01-30,22831.0
2023-01-31,23127.0
2023-02-01,23735.0
2023-02-02,23498.0
2023-02-03,23434.0
2023-02-04,23330.0
2023-02-05,22937.0
2023-02-06,22763.0
2023-02-07,23252.0
2023-02-08,22961.0
2023-02-09,21802.0
2023-02-10,21639.0
2023-02-11,21868.0
2023-02-12,21789.0
2023-02-13,21790.0
2023-02-14,22211.0
2023-02-15,24332.0
2023-02-16,23521.0
2023-02-17,24580.0
2023-02-18,24640.0
2023-02-19,24296.0
2023-02-20,24843.0
2023-02-21,24450.0
2023-02-22,24188.0
2023-02-23,23939.0
2023-02-24,23189.0
2023-02-25,23161.0
2023-02-26,23562.0
2023-02-27,23493.0
2023-02-28,23136.0
2023-03-01,23634.0
2023-03-02,23466.0
2023-03-03,22359.0
2023-03-04,22347.0
2023-03-05,22428.0
2023-03-06,22407.0
2023-03-07,22200.0
2023-03-08,21704.0
2023-03-09,20367.0
2023-03-10,20220.0
2023-03-11,20618.0
2023-03-12,22183.0
2023-03-13,24209.0
2023-03-14,24750.0
2023-03-15,24368.0
2023-03-16,25050.0
2023-03-17,27466.0
2023-03-18,26980.0
2023-03-19,28054.0
2023-03-20,27815.0
2023-03-21,28192.0
2023-03-22,27320.0
2023-03-23,28343.0
2023-03-24,27493.0
2023-03-25,27499.0
2023-03-26,28004.0
2023-03-27,27142.0
2023-03-28,27272.0
2023-03-29,28353.0
2023-03-30,28039.0
2023-03-31,28476.0
2023-04-01,28469.0
2023-04-02,28186.0
2023-04-03,27816.0
2023-04-04,28178.0
2023-04-05,28183.0
2023-04-06,28051.0
2023-04-07,27931.0
2023-04-08,27969.0
2023-04-09,28340.0
2023-04-10,29652.0
2023-04-11,30246.0
2023-04-12,29903.0
2023-04-13,30410.0
2023-04-14,30498.0
2023-04-15,30332.0
2023-04-16,30330.0
2023-04-17,29448.0
2023-04-18,30395.0
2023-04-19,28827.0
2023-04-20,28238.0
2023-04-21,27254.0
2023-04-22,27817.0
2023-04-23,27596.0
2023-04-24,27512.0
2023-04-25,28300.0
2023-04-26,28428.0
2023-04-27,29485.0
2023-04-28,29333.0
2023-04-29,29247.0
2023-04-30,29235.0
2023-05-01,28079.0
2023-05-02,28680.0
2023-05-03,29033.0
2023-05-04,28851.0
2023-05-05,29547.0
2023-05-06,28911.0
2023-05-07,28472.0
2023-05-08,27690.0
2023-05-09,27650.0
2023-05-10,27618.0
2023-05-11,26991.0
2023-05-12,26811.0
2023-05-13,26789.0
2023-05-14,26933.0
2023-05-15,27166.0
2023-05-16,27037.0
2023-05-17,27404.0
2023-05-18,26818.0
2023-05-19,26893.0
2023-05-20,27115.0
2023-05-21,26750.0
2023-05-22,26856.0
2023-05-23,27226.0
2023-05-24,26325.0
2023-05-25,26478.0
2023-05-26,26718.0
2023-05-27,26872.0
2023-05-28,28072.0
2023-05-29,27749.0
2023-05-30,27706.0
2023-05-31,27219.0
2023-06-01,26826.0
2023-06-02,27251.0
2023-06-03,27076.0
2023-06-04,27125.0
2023-06-05,25739.0
2023-06-06,27236.0
2023-06-07,26348.0
2023-06-08,26510.0
2023-06-09,26484.0
2023-06-10,25857.0
2023-06-11,25941.0
2023-06-12,25906.0
2023-06-13,25934.0
2023-06-14,25127.0
2023-06-15,25573.0
2023-06-16,26333.0
2023-06-17,26507.0
2023-06-18,26340.0
2023-06-19,26842.0
2023-06-20,28315.0
2023-06-21,30009.0
2023-06-22,29889.0
2023-06-23,30716.0
2023-06-24,30548.0
2023-06-25,30477.0
2023-06-26,30274.0
2023-06-27,30696.0
2023-06-28,30079.0
2023-06-29,30444.0
2023-06-30,30469.0
2023-07-01,30592.0
2023-07-02,30616.0
2023-07-03,31158.0
2023-07-04,30771.0
2023-07-05,30501.0
2023-07-06,29912.0
2023-07-07,30348.0
2023-07-08,30293.0
2023-07-09,30167.0
2023-07-10,30421.0
2023-07-11,30621.0
2023-07-12,30382.0
2023-07-13,31471.0
2023-07-14,30331.0
2023-07-15,30301.0
2023-07-16,30253.0
2023-07-17,30154.0
2023-07-18,29868.0
2023-07-19,29919.0
2023-07-20,29806.0
2023-07-21,29908.0
2023-07-22,29789.0
2023-07-23,30085.0
2023-07-24,29177.0
2023-07-25,29224.0
2023-07-26,29354.0
2023-07-27,29219.0
2023-07-28,29317.0
2023-07-29,29360.0
2023-07-30,29279.0
2023-07-31,29231.0
2023-08-01,29696.0
2023-08-02,29164.0
2023-08-03,29176.0
2023-08-04,29077.0
2023-08-05,29049.0
2023-08-06,29042.0
2023-08-07,29181.0
2023-08-08,29764.0
2023-08-09,29565.0
2023-08-10,29423.0
2023-08-11,29398.0
2023-08-12,29415.0
2023-08-13,29284.0
2023-08-14,29408.0
2023-08-15,29172.0
2023-08-16,28701.0
2023-08-17,26642.0
2023-08-18,26051.0
2023-08-19,26097.0
2023-08-20,26192.0
2023-08-21,26125.0
2023-08-22,26042.0
2023-08-23,26431.0
2023-08-24,26168.0
2023-08-25,26048.0
2023-08-26,26008.0
2023-08-27,26090.0
2023-08-28,26103.0
2023-08-29,27726.0
2023-08-30,27300.0
2023-08-31,25932.0
2023-09-01,25798.0
2023-09-02,25870.0
2023-09-03,25970.0
2023-09-04,25819.0
2023-09-05,25783.0
2023-09-06,25748.0
2023-09-07,26245.0
2023-09-08,25908.0
2023-09-09,25899.0
2023-09-10,25836.0
2023-09-11,25155.0
2023-09-12,25844.0
2023-09-13,26226.0
2023-09-14,26529.0
2023-09-15,26607.0
2023-09-16,26571.0
2023-09-17,26535.0
2023-09-18,26770.0
2023-09-19,27214.0
2023-09-20,27128.0
2023-09-21,26563.0
2023-09-22,26581.0
2023-09-23,26583.0
2023-09-24,26248.0
2023-09-25,26297.0
2023-09-26,26208.0
2023-09-27,26361.0
2023-09-28,27026.0
2023-09-29,26911.0
2023-09-30,26966.0
2023-10-01,27995.0
2023-10-02,27507.0
2023-10-03,27435.0
2023-10-04,27790.0
2023-10-05,27417.0
2023-10-06,27948.0
2023-10-07,27971.0
2023-10-08,27933.0
2023-10-09,27594.0
2023-10-10,27395.0
2023-10-11,26874.0
2023-10-12,26756.0
2023-10-13,26867.0
2023-10-14,26855.0
2023-10-15,27174.0
2023-10-16,28518.0
2023-10-17,28408.0
2023-10-18,28328.0
2023-10-19,28733.0
2023-10-20,29688.0
2023-10-21,29927.0
2023-10-22,30002.0
2023-10-23,33074.0
2023-10-24,33917.0
2023-10-25,34498.0
2023-10-26,34165.0
2023-10-27,33906.0
2023-10-28,34091.0
2023-10-29,34538.0
2023-10-30,34495.0
2023-10-31,34661.0
2023-11-01,35440.0
2023-11-02,34937.0
2023-11-03,34727.0
2023-11-04,35086.0
2023-11-05,35045.0
2023-11-06,35042.0
2023-11-07,35414.0
2023-11-08,35640.0
2023-11-09,36693.0
2023-11-10,37319.0
2023-11-11,37152.0
2023-11-12,37086.0
2023-11-13,36485.0
2023-11-14,35564.0
2023-11-15,37877.0
2023-11-16,36165.0
2023-11-17,36625.0
2023-11-18,36590.0
2023-11-19,37426.0
2023-11-20,37480.0
2023-11-21,35758.0
2023-11-22,37424.0
2023-11-23,37301.0
2023-11-24,37746.0
2023-11-25,37809.0
2023-11-26,37460.0
2023-11-27,37240.0
2023-11-28,37839.0
2023-11-29,37863.0
2023-11-30,37719.0
2023-12-01,38707.0
2023-12-02,39474.0
2023-12-03,39989.0
2023-12-04,41985.0
2023-12-05,44075.0
2023-12-06,43764.0
2023-12-07,43291.0
2023-12-08,44193.0
2023-12-09,43712.0
2023-12-10,43786.0
2023-12-11,41242.0
2023-12-12,41458.0
2023-12-13,42888.0
2023-12-14,43031.0
2023-12-15,41925.0
2023-12-16,42246.0
2023-12-17,41345.0
2023-12-18,42650.0
2023-12-19,42258.0
2023-12-20,43665.0
2023-12-21,43873.0
2023-12-22,44002.0
2023-12-23,43733.0
2023-12-24,43033.0
2023-12-25,43591.0
2023-12-26,42510.0
2023-12-27,43473.0
2023-12-28,42583.0
2023-12-29,42072.0
2023-12-30,42148.0
2023-12-31,42258.0
2024-01-01,44187.0
2024-01-02,44970.0
2024-01-03,42865.0
2024-01-04,44186.0
2024-01-05,44184.0
2024-01-06,43999.0
2024-01-07,43944.0
2024-01-08,46995.0
2024-01-09,46124.0
2024-01-10,46681.0
2024-01-11,46360.0
2024-01-12,42778.0
2024-01-13,42843.0
2024-01-14,41715.0
2024-01-15,42493.0
2024-01-16,43131.0
2024-01-17,42738.0
2024-01-18,41283.0
2024-01-19,41628.0
2024-01-20,41673.0
2024-01-21,41560.0
2024-01-22,39528.0
2024-01-23,39868.0
2024-01-24,40074.0
2024-01-25,39916.0
2024-01-26,41818.0
2024-01-27,42124.0
2024-01-28,42026.0
2024-01-29,43305.0
2024-01-30,42946.0
2024-01-31,42558.0
2024-02-01,43071.0
2024-02-02,43183.0
2024-02-03,42994.0
2024-02-04,42570.0
2024-02-05,42659.0
2024-02-06,43092.0
2024-02-07,44346.0
2024-02-08,45300.0
2024-02-09,47161.0
2024-02-10,47770.0
2024-02-11,48313.0
2024-02-12,49937.0
2024-02-13,49720.0
2024-02-14,51844.0
2024-02-15,51942.0
2024-02-16,52161.0
2024-02-17,51664.0
2024-02-18,52130.0
2024-02-19,51789.0
2024-02-20,52275.0
2024-02-21,51843.0
2024-02-22,51253.0
2024-02-23,50743.0
2024-02-24,51562.0
2024-02-25,51722.0
2024-02-26,54524.0
2024-02-27,57068.0
2024-02-28,62512.0
2024-02-29,61161.0
2024-03-01,62444.0
2024-03-02,62042.0
2024-03-03,63142.0
2024-03-04,68359.0
2024-03-05,63796.0
2024-03-06,66120.0
2024-03-07,66941.0
2024-03-08,68285.0
2024-03-09,68463.0
2024-03-10,69026.0
2024-03-11,72118.0
2024-03-12,71473.0
2024-03-13,73121.0
2024-03-14,71371.0
2024-03-15,69516.0
2024-03-16,65248.0
2024-03-17,68352.0
2024-03-18,67613.0
2024-03-19,61897.0
2024-03-20,67872.0
2024-03-21,65485.0
2024-03-22,63807.0
2024-03-23,64001.0
2024-03-24,67188.0
2024-03-25,69898.0
2024-03-26,69997.0
2024-03-27,69421.0
2024-03-28,70803.0
2024-03-29,69903.0
2024-03-30,69613.0
2024-03-31,71285.0
2024-04-01,69699.0
2024-04-02,65469.0
2024-04-03,65988.0
2024-04-04,68538.0
2024-04-05,67857.0
2024-04-06,68917.0
2024-04-07,69358.0
2024-04-08,71613.0
2024-04-09,69135.0
2024-04-10,70630.0
2024-04-11,70015.0
2024-04-12,67150.0
2024-04-13,64054.0
2024-04-14,65749.0
2024-04-15,63438.0
2024-04-16,63830.0
2024-04-17,61278.0
2024-04-18,63515.0
2024-04-19,63821.0
2024-04-20,64990.0
2024-04-21,64950.0
2024-04-22,66855.0
2024-04-23,66421.0
2024-04-24,64259.0
2024-04-25,64493.0
2024-04-26,63745.0
2024-04-27,63429.0
2024-04-28,63098.0
2024-04-29,63832.0
2024-04-30,60632.0
2024-05-01,58256.0
2024-05-02,59099.0
2024-05-03,62915.0
2024-05-04,63899.0
2024-05-05,64021.0
2024-05-06,63164.0
2024-05-07,62320.0
2024-05-08,61181.0
2024-05-09,63075.0
2024-05-10,60793.0
2024-05-11,60816.0
2024-05-12,61462.0
2024-05-13,62934.0
2024-05-14,61543.0
2024-05-15,66242.0
2024-05-16,65252.0
2024-05-17,67053.0
2024-05-18,66930.0
2024-05-19,66275.0
2024-05-20,71401.0
2024-05-21,70136.0
2024-05-22,69118.0
2024-05-23,67945.0
2024-05-24,68548.0
2024-05-25,69275.0
2024-05-26,68489.0
2024-05-27,69392.0
2024-05-28,68327.0
2024-05-29,67564.0
2024-05-30,68338.0
2024-05-31,67477.0
2024-06-01,67723.0
2024-06-02,67752.0
2024-06-03,68801.0
2024-06-04,70564.0
2024-06-05,71119.0
2024-06-06,70775.0
2024-06-07,69326.0
2024-06-08,69306.0
2024-06-09,69640.0
2024-06-10,69501.0
2024-06-11,67306.0
2024-06-12,68243.0
2024-06-13,66733.0
2024-06-14,65996.0
2024-06-15,66182.0
2024-06-16,66622.0
2024-06-17,66475.0
2024-06-18,65145.0
2024-06-19,64946.0
2024-06-20,64845.0
2024-06-21,64102.0
2024-06-22,64233.0
2024-06-23,63154.0
2024-06-24,60252.0
2024-06-25,61789.0
2024-06-26,60807.0
2024-06-27,61622.0
2024-06-28,60315.0
2024-06-29,60879.0
2024-06-30,62676.0
2024-07-01,62829.0
2024-07-02,62033.0
2024-07-03,60142.0
2024-07-04,57045.0
2024-07-05,56632.0
2024-07-06,58251.0
2024-07-07,55829.0
2024-07-08,56710.0
2024-07-09,58033.0
2024-07-10,57733.0
2024-07-11,57348.0
2024-07-12,57889.0
2024-07-13,59226.0
2024-07-14,60823.0
2024-07-15,64769.0
2024-07-16,65081.0
2024-07-17,64091.0
2024-07-18,63964.0
2024-07-19,66705.0
2024-07-20,67155.0
2024-07-21,68158.0
2024-07-22,67562.0
2024-07-23,65944.0
2024-07-24,65376.0
2024-07-25,65796.0
2024-07-26,67921.0
2024-07-27,67892.0
2024-07-28,68264.0
2024-07-29,66780.0
2024-07-30,66171.0
2024-07-31,64612.0
2024-08-01,65293.0
2024-08-02,61421.0
2024-08-03,60672.0
2024-08-04,58142.0
2024-08-05,54014.0
2024-08-06,56053.0
2024-08-07,55136.0
2024-08-08,61699.0
2024-08-09,60860.0
2024-08-10,60952.0
2024-08-11,58725.0
2024-08-12,59362.0
2024-08-13,60620.0
2024-08-14,58697.0
2024-08-15,57557.0
2024-08-16,58883.0
2024-08-17,59487.0
2024-08-18,58430.0
2024-08-19,59497.0
2024-08-20,59012.0
2024-08-21,61159.0
2024-08-22,60383.0
2024-08-23,64085.0
2024-08-24,64174.0
2024-08-25,64262.0
2024-08-26,62852.0
2024-08-27,59427.0
2024-08-28,59033.0
2024-08-29,59365.0
2024-08-30,59113.0
