timeOpen,Date,timeHigh,timeLow,name,open,high,low,Value,volume,marketCap,timestamp
"2023-02-06T00:00:00.000Z","2023-02-12T23:59:59.999Z","2023-02-06T00:51:00.000Z","2023-02-10T05:34:00.000Z","2781",0.3924766585,0.4024192575,0.3557877081,0.3642964007,2381356536.52,12614472191.82,"2023-02-12T23:59:59.999Z"
"2023-01-30T00:00:00.000Z","2023-02-05T23:59:59.999Z","2023-02-02T18:49:00.000Z","2023-01-30T22:43:00.000Z","2781",0.3966723524,0.4129291994,0.3685889401,0.3924720225,2889741355.6,13583144197.67,"2023-02-05T23:59:59.999Z"
"2023-01-23T00:00:00.000Z","2023-01-29T23:59:59.999Z","2023-01-29T23:18:00.000Z","2023-01-25T01:31:00.000Z","2781",0.3765906987,0.3986752476,0.3484078702,0.3963126949,2830306791.31,13709953818.39,"2023-01-29T23:59:59.999Z"
"2023-01-16T00:00:00.000Z","2023-01-22T23:59:59.999Z","2023-01-22T18:26:00.000Z","2023-01-19T00:01:00.000Z","2781",0.35041761,0.3855289364,0.3267449343,0.376594055,2988200908.42,13019719665.75,"2023-01-22T23:59:59.999Z"
"2023-01-09T00:00:00.000Z","2023-01-15T23:59:59.999Z","2023-01-14T07:04:00.000Z","2023-01-09T00:00:00.000Z","2781",0.2954140975,0.3690379204,0.2954140975,0.3503679456,3664787969.66,12105718917.41,"2023-01-15T23:59:59.999Z"
"2023-01-02T00:00:00.000Z","2023-01-08T23:59:59.999Z","2023-01-08T23:59:00.000Z","2023-01-02T01:19:00.000Z","2781",0.249777627,0.2952176578,0.2473681501,0.2952176578,1662470376.91,10191504760.03,"2023-01-08T23:59:59.999Z"
"2022-12-26T00:00:00.000Z","2023-01-01T23:59:59.999Z","2022-12-27T00:04:00.000Z","2022-12-30T07:34:00.000Z","2781",0.259292718,0.2659693125,0.2403503581,0.2497706003,1157340507.87,8621727158.33,"2023-01-01T23:59:59.999Z"
"2022-12-19T00:00:00.000Z","2022-12-25T23:59:59.999Z","2022-12-19T01:29:00.000Z","2022-12-22T15:07:00.000Z","2781",0.2663475782,0.269289474,0.2481763533,0.2592699934,1178712150.97,8945785641.41,"2022-12-25T23:59:59.999Z"
"2022-12-12T00:00:00.000Z","2022-12-18T23:59:59.999Z","2022-12-13T14:23:00.000Z","2022-12-17T02:31:00.000Z","2781",0.307699356,0.3180481894,0.2602722265,0.2663354657,2149196649.19,9184444798.51,"2022-12-18T23:59:59.999Z"
"2022-12-05T00:00:00.000Z","2022-12-11T23:59:59.999Z","2022-12-05T08:28:00.000Z","2022-12-11T22:43:00.000Z","2781",0.3227092921,0.3287563881,0.3067424516,0.3077110321,1129208850.91,10607356053.67,"2022-12-11T23:59:59.999Z"
"2022-11-28T00:00:00.000Z","2022-12-04T23:59:59.999Z","2022-12-03T16:07:00.000Z","2022-11-28T02:05:00.000Z","2781",0.3124642898,0.3255948041,0.3014042501,0.3227496906,1523671200.46,11119224610.72,"2022-12-04T23:59:59.999Z"
"2022-11-21T00:00:00.000Z","2022-11-27T23:59:59.999Z","2022-11-26T14:44:00.000Z","2022-11-21T19:47:00.000Z","2781",0.3122995839,0.3218971668,0.2972875197,0.3124539832,1833080170.91,10759011469.76,"2022-11-27T23:59:59.999Z"
"2022-11-14T00:00:00.000Z","2022-11-20T23:59:59.999Z","2022-11-15T15:46:00.000Z","2022-11-20T22:05:00.000Z","2781",0.3301227756,0.3441289986,0.3110793092,0.3123071133,1939952308.67,10750077836.15,"2022-11-20T23:59:59.999Z"
"2022-11-07T00:00:00.000Z","2022-11-13T23:59:59.999Z","2022-11-07T20:31:00.000Z","2022-11-09T23:29:00.000Z","2781",0.4029656648,0.4157428066,0.3123775475,0.330126986,6165722336.33,11355096055.39,"2022-11-13T23:59:59.999Z"
"2022-10-31T00:00:00.000Z","2022-11-06T23:59:59.999Z","2022-11-05T16:59:00.000Z","2022-11-02T20:26:00.000Z","2781",0.4060300892,0.4362142615,0.3822958606,0.4030048688,4316111654.43,13840734879.52,"2022-11-06T23:59:59.999Z"
"2022-10-24T00:00:00.000Z","2022-10-30T23:59:59.999Z","2022-10-29T16:35:00.000Z","2022-10-24T14:28:00.000Z","2781",0.3620961477,0.4357291651,0.3543838338,0.4060473424,5137349474.15,13936754372.34,"2022-10-30T23:59:59.999Z"
"2022-10-17T00:00:00.000Z","2022-10-23T23:59:59.999Z","2022-10-17T13:43:00.000Z","2022-10-21T12:25:00.000Z","2781",0.3702710709,0.3753282943,0.330993548,0.3620990253,2977273836.59,12421822428.42,"2022-10-23T23:59:59.999Z"
"2022-10-10T00:00:00.000Z","2022-10-16T23:59:59.999Z","2022-10-10T01:11:00.000Z","2022-10-13T10:38:00.000Z","2781",0.4230540546,0.4262648368,0.3511691669,0.3702812154,3949577765.32,12696667787.85,"2022-10-16T23:59:59.999Z"
"2022-10-03T00:00:00.000Z","2022-10-09T23:59:59.999Z","2022-10-04T21:08:00.000Z","2022-10-03T00:08:00.000Z","2781",0.419643665,0.4372204634,0.4180973188,0.4230721792,2758252775.92,14497057762.6,"2022-10-09T23:59:59.999Z"
"2022-09-26T00:00:00.000Z","2022-10-02T23:59:59.999Z","2022-09-27T07:26:00.000Z","2022-10-02T23:40:00.000Z","2781",0.446298836,0.4624943749,0.4189656898,0.4196325876,3751153751.57,14373740433.12,"2022-10-02T23:59:59.999Z"
"2022-09-19T00:00:00.000Z","2022-09-25T23:59:59.999Z","2022-09-23T03:58:00.000Z","2022-09-21T22:20:00.000Z","2781",0.4472834764,0.47910806,0.4325460406,0.4461877059,5443704269.66,15273923717.71,"2022-09-25T23:59:59.999Z"
"2022-09-12T00:00:00.000Z","2022-09-18T23:59:59.999Z","2022-09-12T14:22:00.000Z","2022-09-18T22:32:00.000Z","2781",0.5097513177,0.5188616138,0.444654669,0.4471861262,5032173175.92,15285735911.44,"2022-09-18T23:59:59.999Z"
"2022-09-05T00:00:00.000Z","2022-09-11T23:59:59.999Z","2022-09-10T03:29:00.000Z","2022-09-07T02:59:00.000Z","2781",0.5031675062,0.5234930684,0.4554770911,0.5097522381,5529302246.37,17424373509.97,"2022-09-11T23:59:59.999Z"
"2022-08-29T00:00:00.000Z","2022-09-04T23:59:59.999Z","2022-09-04T12:03:00.000Z","2022-08-29T00:12:00.000Z","2781",0.4300701505,0.5058283154,0.4276824739,0.5030839715,4544785446.68,17196438526.17,"2022-09-04T23:59:59.999Z"
"2022-08-22T00:00:00.000Z","2022-08-28T23:59:59.999Z","2022-08-26T08:11:00.000Z","2022-08-27T05:45:00.000Z","2781",0.4635358268,0.4816394258,0.4280770063,0.4300491962,4856720918.78,14515263479.98,"2022-08-28T23:59:59.999Z"
"2022-08-15T00:00:00.000Z","2022-08-21T23:59:59.999Z","2022-08-15T03:19:00.000Z","2022-08-20T19:15:00.000Z","2781",0.5703856399,0.5810095608,0.4388695505,0.4635464265,5992003972.24,15730006876.07,"2022-08-21T23:59:59.999Z"
"2022-08-08T00:00:00.000Z","2022-08-14T23:59:59.999Z","2022-08-14T03:16:00.000Z","2022-08-10T00:50:00.000Z","2781",0.5274884578,0.5938981019,0.5040606671,0.5703429036,5703774598.1,19354043699.41,"2022-08-14T23:59:59.999Z"
"2022-08-01T00:00:00.000Z","2022-08-07T23:59:59.999Z","2022-08-07T21:14:00.000Z","2022-08-02T09:34:00.000Z","2781",0.5170513017,0.5366635505,0.4902210605,0.5274701218,3814498743.89,17796329481.18,"2022-08-07T23:59:59.999Z"
"2022-07-25T00:00:00.000Z","2022-07-31T23:59:59.999Z","2022-07-30T14:14:00.000Z","2022-07-26T16:01:00.000Z","2781",0.513762834,0.5512183699,0.4521054029,0.5170200768,7737862054.48,17544584313.12,"2022-07-31T23:59:59.999Z"
"2022-07-18T00:00:00.000Z","2022-07-24T23:59:59.999Z","2022-07-20T07:38:00.000Z","2022-07-18T00:57:00.000Z","2781",0.4474149481,0.5459995416,0.4463828405,0.5138142593,8092798919.55,17335593946.09,"2022-07-24T23:59:59.999Z"
"2022-07-11T00:00:00.000Z","2022-07-17T23:59:59.999Z","2022-07-17T07:13:00.000Z","2022-07-13T13:34:00.000Z","2781",0.4631805517,0.4650608871,0.4064369506,0.4473528099,5372800546.99,15093249211.09,"2022-07-17T23:59:59.999Z"
"2022-07-04T00:00:00.000Z","2022-07-10T23:59:59.999Z","2022-07-08T01:31:00.000Z","2022-07-04T03:13:00.000Z","2781",0.455612404,0.4909167522,0.4453005139,0.4632202973,4923358019.1,15718939989.62,"2022-07-10T23:59:59.999Z"
"2022-06-27T00:00:00.000Z","2022-07-03T23:59:59.999Z","2022-06-27T10:04:00.000Z","2022-06-30T14:13:00.000Z","2781",0.4895580741,0.507614716,0.4361847199,0.4555867955,4839007272.69,15377222959.96,"2022-07-03T23:59:59.999Z"
"2022-06-20T00:00:00.000Z","2022-06-26T23:59:59.999Z","2022-06-26T12:14:00.000Z","2022-06-22T23:51:00.000Z","2781",0.4844033914,0.5240373397,0.4579433582,0.4896529753,6083897476.31,16527043912.83,"2022-06-26T23:59:59.999Z"
"2022-06-13T00:00:00.000Z","2022-06-19T23:59:59.999Z","2022-06-16T00:10:00.000Z","2022-06-18T20:13:00.000Z","2781",0.4961004139,0.5440172,0.4234193804,0.4843638692,11491286181.81,16341966396.16,"2022-06-19T23:59:59.999Z"
"2022-06-06T00:00:00.000Z","2022-06-12T23:59:59.999Z","2022-06-08T16:16:00.000Z","2022-06-12T23:59:00.000Z","2781",0.5672068785,0.666099408,0.4968607662,0.4968607662,9548252205.27,16770325342.17,"2022-06-12T23:59:59.999Z"
"2022-05-30T00:00:00.000Z","2022-06-05T23:59:59.999Z","2022-05-31T08:37:00.000Z","2022-05-30T01:01:00.000Z","2781",0.4811341998,0.6823129402,0.478083222,0.5670895745,9064011499.48,19133051325.98,"2022-06-05T23:59:59.999Z"
"2022-05-23T00:00:00.000Z","2022-05-29T23:59:59.999Z","2022-05-23T16:25:00.000Z","2022-05-27T18:47:00.000Z","2781",0.5424835682,0.5578048033,0.4473674773,0.4811258708,4745242199.85,16271803266.11,"2022-05-29T23:59:59.999Z"
"2022-05-16T00:00:00.000Z","2022-05-22T23:59:59.999Z","2022-05-16T01:08:00.000Z","2022-05-19T02:19:00.000Z","2781",0.5975688127,0.6084653433,0.4956114429,0.5426177748,5740272117.21,18307396577.87,"2022-05-22T23:59:59.999Z"
"2022-05-09T00:00:00.000Z","2022-05-15T23:59:59.999Z","2022-05-09T00:47:00.000Z","2022-05-12T07:19:00.000Z","2781",0.7395091069,0.7532327056,0.4065292175,0.5974998747,14384797002.74,20167153400.06,"2022-05-15T23:59:59.999Z"
"2022-05-02T00:00:00.000Z","2022-05-08T23:59:59.999Z","2022-05-05T00:31:00.000Z","2022-05-08T17:11:00.000Z","2781",0.7902788765,0.9041106107,0.7292718626,0.7395626751,7972096946.25,25012203839.59,"2022-05-08T23:59:59.999Z"
"2022-04-25T00:00:00.000Z","2022-05-01T23:59:59.999Z","2022-04-25T22:49:00.000Z","2022-04-30T23:13:00.000Z","2781",0.8863779311,0.9017069494,0.7423586054,0.7903444974,6594835426.68,26676154076.98,"2022-05-01T23:59:59.999Z"
"2022-04-18T00:00:00.000Z","2022-04-24T23:59:59.999Z","2022-04-20T12:29:00.000Z","2022-04-18T07:54:00.000Z","2781",0.9175094765,0.9747347451,0.8777364225,0.8863496679,5243204887.97,29916574843.13,"2022-04-24T23:59:59.999Z"
"2022-04-11T00:00:00.000Z","2022-04-17T23:59:59.999Z","2022-04-11T00:00:00.000Z","2022-04-17T23:49:00.000Z","2781",1.0306713327,1.0306713327,0.9153457532,0.9174663394,5649648217.34,30966833579.45,"2022-04-17T23:59:59.999Z"
"2022-04-04T00:00:00.000Z","2022-04-10T23:59:59.999Z","2022-04-04T14:34:00.000Z","2022-04-08T23:45:00.000Z","2781",1.1857995528,1.2403576409,1.0213701457,1.030885224,8679226022.72,34795020604.41,"2022-04-10T23:59:59.999Z"
"2022-03-28T00:00:00.000Z","2022-04-03T23:59:59.999Z","2022-03-28T13:22:00.000Z","2022-04-01T02:58:00.000Z","2781",1.1823335455,1.2428650163,1.1076194472,1.1859412621,11124828551.76,40012506060.12,"2022-04-03T23:59:59.999Z"
"2022-03-21T00:00:00.000Z","2022-03-27T23:59:59.999Z","2022-03-24T17:23:00.000Z","2022-03-21T02:41:00.000Z","2781",0.8772006812,1.1857514564,0.8659193672,1.1821480933,15014000925.94,39869330421.37,"2022-03-27T23:59:59.999Z"
"2022-03-14T00:00:00.000Z","2022-03-20T23:59:59.999Z","2022-03-20T06:26:00.000Z","2022-03-14T00:16:00.000Z","2781",0.7904115035,0.9146030588,0.7819079626,0.8770920204,6746218197,29569834894.15,"2022-03-20T23:59:59.999Z"
"2022-03-07T00:00:00.000Z","2022-03-13T23:59:59.999Z","2022-03-09T16:38:00.000Z","2022-03-13T12:28:00.000Z","2781",0.8237378754,0.8614306664,0.7832507347,0.7909948329,5938743072.37,26646535268.34,"2022-03-13T23:59:59.999Z"
"2022-02-28T00:00:00.000Z","2022-03-06T23:59:59.999Z","2022-03-01T14:22:00.000Z","2022-03-06T23:49:00.000Z","2781",0.8578699969,1.0054025595,0.8230041538,0.8237516357,8326942625.17,27739380365.39,"2022-03-06T23:59:59.999Z"
"2022-02-21T00:00:00.000Z","2022-02-27T23:59:59.999Z","2022-02-21T04:56:00.000Z","2022-02-24T07:37:00.000Z","2781",0.9324517843,0.986247044,0.7528096164,0.8583346845,13615864039.85,28881334293.5,"2022-02-27T23:59:59.999Z"
"2022-02-14T00:00:00.000Z","2022-02-20T23:59:59.999Z","2022-02-15T23:47:00.000Z","2022-02-20T14:22:00.000Z","2781",1.0454687879,1.1133661456,0.9232954711,0.9329017554,8576367744.65,31370229673.31,"2022-02-20T23:59:59.999Z"
"2022-02-07T00:00:00.000Z","2022-02-13T23:59:59.999Z","2022-02-08T06:20:00.000Z","2022-02-12T14:43:00.000Z","2781",1.1443557302,1.2578164892,1.0347173564,1.045819499,11287355844.22,35153676037.03,"2022-02-13T23:59:59.999Z"
"2022-01-31T00:00:00.000Z","2022-02-06T23:59:59.999Z","2022-02-05T06:16:00.000Z","2022-01-31T02:07:00.000Z","2781",1.0376151936,1.1728848936,1.0120464888,1.144547135,7470129633.25,38433324420.15,"2022-02-06T23:59:59.999Z"
"2022-01-24T00:00:00.000Z","2022-01-30T23:59:59.999Z","2022-01-26T19:13:00.000Z","2022-01-24T12:49:00.000Z","2781",1.1227819755,1.1496481362,0.9591235629,1.0374731929,11828965409.71,34824144096.38,"2022-01-30T23:59:59.999Z"
"2022-01-17T00:00:00.000Z","2022-01-23T23:59:59.999Z","2022-01-18T02:13:00.000Z","2022-01-22T10:19:00.000Z","2781",1.4082101202,1.6312981674,0.9333970762,1.1223714179,23865262934.8,37644141351.38,"2022-01-23T23:59:59.999Z"
"2022-01-10T00:00:00.000Z","2022-01-16T23:59:59.999Z","2022-01-16T14:40:00.000Z","2022-01-10T14:37:00.000Z","2781",1.1737859413,1.4206412013,1.0801534802,1.4072506972,11505723779.32,47180439513.25,"2022-01-16T23:59:59.999Z"
"2022-01-03T00:00:00.000Z","2022-01-09T23:59:59.999Z","2022-01-03T00:00:00.000Z","2022-01-08T19:25:00.000Z","2781",1.3775988655,1.3775988655,1.138116116,1.1738603173,9285853552.7,39340035970.12,"2022-01-09T23:59:59.999Z"
"2021-12-27T00:00:00.000Z","2022-01-02T23:59:59.999Z","2021-12-27T10:44:13.000Z","2021-12-31T20:01:00.000Z","2781",1.4558378056,1.5907281602,1.2873654798,1.3775835526,9817608184.63,46129061735.77,"2022-01-02T23:59:59.999Z"
"2021-12-20T00:00:00.000Z","2021-12-26T23:59:59.999Z","2021-12-24T01:57:35.000Z","2021-12-20T14:14:14.000Z","2781",1.2434374359,1.4903470788,1.2027157589,1.4560449913,9566715975.81,48735884302.67,"2021-12-26T23:59:59.999Z"
"2021-12-13T00:00:00.000Z","2021-12-19T23:59:59.999Z","2021-12-13T00:16:12.000Z","2021-12-17T14:46:13.000Z","2781",1.347894749,1.35777338,1.1878811969,1.2446610654,9626689649.97,42517012629.68,"2021-12-19T23:59:59.999Z"
"2021-12-06T00:00:00.000Z","2021-12-12T23:59:59.999Z","2021-12-07T08:47:12.000Z","2021-12-11T00:21:25.000Z","2781",1.3791887361,1.4775479938,1.195143132,1.3472817035,13175634464.81,45038273235.45,"2021-12-12T23:59:59.999Z"
"2021-11-29T00:00:00.000Z","2021-12-05T23:59:59.999Z","2021-12-02T18:56:09.000Z","2021-12-04T05:28:11.000Z","2781",1.5945006371,1.7568632893,1.2051237294,1.3781046813,18784259739.12,45909141522.15,"2021-12-05T23:59:59.999Z"
"2021-11-22T00:00:00.000Z","2021-11-28T23:59:59.999Z","2021-11-22T00:01:11.000Z","2021-11-28T18:43:10.000Z","2781",1.838291216,1.8398109905,1.4336180259,1.5928546368,15210745795.8,53063159815.76,"2021-11-28T23:59:59.999Z"
"2021-11-15T00:00:00.000Z","2021-11-21T23:59:59.999Z","2021-11-15T10:40:10.000Z","2021-11-18T17:12:23.000Z","2781",2.041247992,2.0946820921,1.7108644241,1.839763067,14976749274.19,61288481315.92,"2021-11-21T23:59:59.999Z"
"2021-11-08T00:00:00.000Z","2021-11-14T23:59:59.999Z","2021-11-09T14:39:23.000Z","2021-11-10T21:25:11.000Z","2781",2.0219459105,2.3759138662,1.9446021786,2.040852815,26916301454.51,67957824618.31,"2021-11-14T23:59:59.999Z"
"2021-11-01T00:00:00.000Z","2021-11-07T23:59:59.999Z","2021-11-03T11:40:10.000Z","2021-11-01T04:07:09.000Z","2781",1.9649620751,2.1446257276,1.9179599131,2.0218720135,19163054712.36,67297292605.34,"2021-11-07T23:59:59.999Z"
"2021-10-25T00:00:00.000Z","2021-10-31T23:59:59.999Z","2021-10-26T05:26:09.000Z","2021-10-27T08:10:10.000Z","2781",2.1198009591,2.1995886341,1.8334204153,1.9650257587,22398856361.71,65378981994.98,"2021-10-31T23:59:59.999Z"
"2021-10-18T00:00:00.000Z","2021-10-24T23:59:59.999Z","2021-10-21T11:33:32.000Z","2021-10-20T04:06:19.000Z","2781",2.157832623,2.2964101871,2.0951135264,2.1234351979,19746762173.43,69870632222.33,"2021-10-24T23:59:59.999Z"
"2021-10-11T00:00:00.000Z","2021-10-17T23:59:59.999Z","2021-10-11T08:16:10.000Z","2021-10-12T12:56:09.000Z","2781",2.1919067051,2.2493553622,2.0755835972,2.1569626121,18994169343.92,70962068078.22,"2021-10-17T23:59:59.999Z"
"2021-10-04T00:00:00.000Z","2021-10-10T23:59:59.999Z","2021-10-07T09:02:10.000Z","2021-10-06T09:32:10.000Z","2781",2.2518476966,2.3696563174,2.1168758408,2.1972137468,16290931966.04,70394554935.85,"2021-10-10T23:59:59.999Z"
"2021-09-27T00:00:00.000Z","2021-10-03T23:59:59.999Z","2021-10-02T16:56:10.000Z","2021-09-29T20:18:26.000Z","2781",2.2120382037,2.3204160886,2.023026756,2.2528730014,20052728046.49,72177771731.77,"2021-10-03T23:59:59.999Z"
"2021-09-20T00:00:00.000Z","2021-09-26T23:59:59.999Z","2021-09-25T15:35:10.000Z","2021-09-21T21:20:13.000Z","2781",2.2834384878,2.4581077374,1.9232798186,2.2084949749,36627952633.41,70755984056.52,"2021-09-26T23:59:59.999Z"
"2021-09-13T00:00:00.000Z","2021-09-19T23:59:59.999Z","2021-09-13T00:09:19.000Z","2021-09-19T22:48:18.000Z","2781",2.58277843,2.59028125,2.2654145795,2.2822987606,24450147350.59,73092414722.9,"2021-09-19T23:59:59.999Z"
"2021-09-06T00:00:00.000Z","2021-09-12T23:59:59.999Z","2021-09-06T00:15:18.000Z","2021-09-07T15:10:09.000Z","2781",2.91158093,2.92623033,2.04095272,2.58172675,53302791565.47,82681831819.46,"2021-09-12T23:59:59.999Z"
"2021-08-30T00:00:00.000Z","2021-09-05T23:59:59.999Z","2021-09-02T06:34:46.000Z","2021-08-31T00:32:46.000Z","2781",2.85074092,3.09918625,2.70647255,2.91082444,36515633913.55,93187277515.34,"2021-09-05T23:59:59.999Z"
"2021-08-23T00:00:00.000Z","2021-08-29T23:59:59.999Z","2021-08-23T22:45:19.000Z","2021-08-26T19:18:44.000Z","2781",2.70861642,2.96739806,2.4737662,2.85598606,51504035841.13,91806666152.89,"2021-08-29T23:59:59.999Z"
"2021-08-16T00:00:00.000Z","2021-08-22T23:59:59.999Z","2021-08-22T23:58:11.000Z","2021-08-18T01:15:14.000Z","2781",2.16786831,2.71861169,1.88767457,2.71372495,41308968435.9,87185854706.52,"2021-08-22T23:59:59.999Z"
"2021-08-09T00:00:00.000Z","2021-08-15T23:59:59.999Z","2021-08-14T09:48:08.000Z","2021-08-09T01:15:16.000Z","2781",1.42661712,2.25036028,1.39443639,2.16915344,38607766518.63,69656279630.58,"2021-08-15T23:59:59.999Z"
"2021-08-02T00:00:00.000Z","2021-08-08T23:59:59.999Z","2021-08-08T07:13:09.000Z","2021-08-03T05:05:13.000Z","2781",1.31577032,1.49427315,1.26318907,1.42782998,16835458646.94,45828707112.82,"2021-08-08T23:59:59.999Z"
"2021-07-26T00:00:00.000Z","2021-08-01T23:59:59.999Z","2021-07-26T06:26:08.000Z","2021-07-27T03:05:08.000Z","2781",1.22872153,1.39901054,1.21535975,1.3177302,16011638185.51,42274401646.46,"2021-08-01T23:59:59.999Z"
"2021-07-19T00:00:00.000Z","2021-07-25T23:59:59.999Z","2021-07-24T17:24:15.000Z","2021-07-20T10:54:09.000Z","2781",1.18199935,1.24797343,1.02143322,1.22850144,9893181567.73,39362500129.5,"2021-07-25T23:59:59.999Z"
"2021-07-12T00:00:00.000Z","2021-07-18T23:59:59.999Z","2021-07-12T06:47:09.000Z","2021-07-17T02:26:07.000Z","2781",1.34826366,1.37309059,1.15265459,1.18369795,10195360906.97,37926948421.57,"2021-07-18T23:59:59.999Z"
"2021-07-05T00:00:00.000Z","2021-07-11T23:59:59.999Z","2021-07-05T00:00:20.000Z","2021-07-09T01:13:16.000Z","2781",1.4612214,1.4612214,1.28859707,1.34814514,9706456963.69,43068287170.48,"2021-07-11T23:59:59.999Z"
"2021-06-28T00:00:00.000Z","2021-07-04T23:59:59.999Z","2021-07-04T21:58:14.000Z","2021-07-02T06:42:20.000Z","2781",1.33711369,1.49371694,1.28660673,1.4581844,15469379464.55,46583637655.57,"2021-07-04T23:59:59.999Z"
"2021-06-21T00:00:00.000Z","2021-06-27T23:59:59.999Z","2021-06-21T00:03:09.000Z","2021-06-22T13:56:09.000Z","2781",1.42702834,1.43625658,1.00298498,1.33520171,28204320803.04,42654792252.72,"2021-06-27T23:59:59.999Z"
"2021-06-14T00:00:00.000Z","2021-06-20T23:59:59.999Z","2021-06-15T08:25:10.000Z","2021-06-20T12:27:09.000Z","2781",1.55701896,1.61140103,1.3089513,1.42918763,15245702029.35,45657297092.32,"2021-06-20T23:59:59.999Z"
"2021-06-07T00:00:00.000Z","2021-06-13T23:59:59.999Z","2021-06-07T03:24:16.000Z","2021-06-12T04:59:11.000Z","2781",1.67722582,1.7405692,1.35817872,1.55835861,20944449322.43,49783857547.2,"2021-06-13T23:59:59.999Z"
"2021-05-31T00:00:00.000Z","2021-06-06T23:59:59.999Z","2021-06-03T10:18:11.000Z","2021-05-31T03:11:14.000Z","2781",1.57564378,1.88865007,1.52720867,1.67824828,24812938105.51,53617195304.14,"2021-06-06T23:59:59.999Z"
"2021-05-24T00:00:00.000Z","2021-05-30T23:59:59.999Z","2021-05-26T12:25:13.000Z","2021-05-24T01:15:09.000Z","2781",1.31623649,1.83243286,1.27036111,1.57727861,38245152482.7,50391384963.26,"2021-05-30T23:59:59.999Z"
"2021-05-17T00:00:00.000Z","2021-05-23T23:59:59.999Z","2021-05-17T00:02:11.000Z","2021-05-19T12:55:09.000Z","2781",2.30018996,2.32500223,1.02803063,1.32543642,71022869613.53,42345452943.91,"2021-05-23T23:59:59.999Z"
"2021-05-10T00:00:00.000Z","2021-05-16T23:59:59.999Z","2021-05-16T07:30:17.000Z","2021-05-13T00:04:06.000Z","2781",1.76606784,2.46176633,1.50532076,2.30911258,67440005357.41,73772243227.06,"2021-05-16T23:59:59.999Z"
"2021-05-03T00:00:00.000Z","2021-05-09T23:59:59.999Z","2021-05-09T17:04:08.000Z","2021-05-04T16:52:07.000Z","2781",1.32693838,1.82979526,1.25892881,1.77056202,40566469391.41,56566463236.91,"2021-05-09T23:59:59.999Z"
"2021-04-26T00:00:00.000Z","2021-05-02T23:59:59.999Z","2021-04-29T10:36:18.000Z","2021-04-26T00:05:11.000Z","2781",1.09018604,1.41033124,1.08210487,1.32681236,19881803394.34,42389411930.29,"2021-05-02T23:59:59.999Z"
"2021-04-19T00:00:00.000Z","2021-04-25T23:59:59.999Z","2021-04-19T03:52:10.000Z","2021-04-23T02:26:11.000Z","2781",1.27800509,1.32238744,0.93522749,1.08825032,32521907185.89,34767757835.28,"2021-04-25T23:59:59.999Z"
"2021-04-12T00:00:00.000Z","2021-04-18T23:59:59.999Z","2021-04-14T08:40:14.000Z","2021-04-18T03:39:17.000Z","2781",1.2662062,1.55776092,1.09897684,1.27550088,42953139938.85,40750096835.5,"2021-04-18T23:59:59.999Z"
"2021-04-05T00:00:00.000Z","2021-04-11T23:59:59.999Z","2021-04-06T13:47:10.000Z","2021-04-07T11:34:10.000Z","2781",1.19155169,1.34089511,1.16511802,1.26673468,24178195537.29,40470031448.37,"2021-04-11T23:59:59.999Z"
"2021-03-29T00:00:00.000Z","2021-04-04T23:59:59.999Z","2021-04-02T07:46:10.000Z","2021-04-04T00:04:10.000Z","2781",1.19097602,1.2459149,1.16627881,1.19141987,19003504458.98,38063850600.59,"2021-04-04T23:59:59.999Z"
"2021-03-22T00:00:00.000Z","2021-03-28T23:59:59.999Z","2021-03-26T11:47:09.000Z","2021-03-25T02:17:09.000Z","2781",1.18920345,1.27907594,1.05594527,1.19112378,29989136927.92,38054391213,"2021-03-28T23:59:59.999Z"
"2021-03-15T00:00:00.000Z","2021-03-21T23:59:59.999Z","2021-03-18T11:11:19.000Z","2021-03-16T01:09:16.000Z","2781",1.05860144,1.47315504,1.00430824,1.18914019,51839112698.41,37991018691.38,"2021-03-21T23:59:59.999Z"
"2021-03-08T00:00:00.000Z","2021-03-14T23:59:59.999Z","2021-03-09T10:49:11.000Z","2021-03-13T01:28:12.000Z","2781",1.1329391,1.21492309,0.99305206,1.05915359,30557864325.31,33838166627.23,"2021-03-14T23:59:59.999Z"
"2021-03-01T00:00:00.000Z","2021-03-07T23:59:59.999Z","2021-03-01T16:17:11.000Z","2021-03-05T01:00:17.000Z","2781",1.30979157,1.34240816,1.04115607,1.13336664,46873178453.75,36209148044.42,"2021-03-07T23:59:59.999Z"
"2021-02-22T00:00:00.000Z","2021-02-28T23:59:59.999Z","2021-02-27T09:38:11.000Z","2021-02-23T09:13:09.000Z","2781",1.10040584,1.47665292,0.82414457,1.30805905,88252251025.03,40696967234.71,"2021-02-28T23:59:59.999Z"
"2021-02-15T00:00:00.000Z","2021-02-21T23:59:59.999Z","2021-02-20T22:29:09.000Z","2021-02-15T02:37:10.000Z","2781",0.84782517,1.19395762,0.71711498,1.10051956,49768499564.16,34239897894.76,"2021-02-21T23:59:59.999Z"
"2021-02-08T00:00:00.000Z","2021-02-14T23:59:59.999Z","2021-02-11T16:59:10.000Z","2021-02-08T02:55:11.000Z","2781",0.66238029,0.97332513,0.63428313,0.84841862,60964105222.96,26396411404.87,"2021-02-14T23:59:59.999Z"
"2021-02-01T00:00:00.000Z","2021-02-07T23:59:59.999Z","2021-02-07T10:16:10.000Z","2021-02-01T00:35:08.000Z","2781",0.34481717,0.70253932,0.3341943,0.66323787,43714816180.78,20634977898.63,"2021-02-07T23:59:59.999Z"
